alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1758184107.6804,elite,110.45266069931,1742413624.5672,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,true,California,success,America/Los_Angeles,94107,1762849152,1763023794.7309,80,http,http://216.24.57.77:80,false,17.186880111694,81111,3364,96.017756732761,216.24.57.77
true,1762128910.6876,elite,110.78816758161,1742335139.2192,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1762849034,1763023794.5248,80,http,http://103.160.204.57:80,false,13.876438140869,80859,3905,95.393091406729,103.160.204.57
true,1758177662.4778,elite,109.76841247829,1720816296.9039,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Pittsburgh,"North America",NA,"United States",US,"Allegheny Center",true,"Cloudflare London, LLC",40.4526,-80.0046,false,"Confluence Technologies",true,Pennsylvania,success,America/New_York,15212,1762849314,1763023794.5221,80,http,http://159.112.235.251:80,false,19.30046081543,81232,4667,94.566875050932,159.112.235.251
true,1758181962.2909,elite,110.5210386692,1722714405.3738,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Pittsburgh,"North America",NA,"United States",US,"Allegheny Center",true,"Cloudflare London, LLC",40.4526,-80.0046,false,"Confluence Technologies",true,Pennsylvania,success,America/New_York,15212,1762848815,1763023793.717,80,http,http://159.112.235.17:80,false,18.215179443359,81519,3839,95.502471941704,159.112.235.17
true,1759208622.6122,elite,110.10810644458,1745121008.1012,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848976,1763023793.6326,80,http,http://104.18.13.109:80,false,15.979528427124,80357,2605,96.860008196524,104.18.13.109
true,1759218483.2737,elite,111.64964526933,1722276363.8936,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"LIR Services",true,England,success,Europe/London,W1B,1762849034,1763023793.4673,80,http,http://45.12.30.44:80,false,17.230987548828,81313,4025,95.283461060723,45.12.30.44
true,1761555507.8304,elite,110.83669037075,1742566755.8949,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849551,1763023793.0945,80,http,http://198.41.205.252:80,false,18.546581268311,81264,2907,96.546316427273,198.41.205.252
true,1758182077.7805,elite,109.74408183442,1750633778.4659,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,London,Europe,EU,"United Kingdom",GB,,true,CLOUDFLARE,51.5072,-0.127586,false,,false,England,success,Europe/London,W1B,1762849010,1763023793.0907,80,http,http://141.101.123.70:80,false,14.889717102051,80938,73,99.909888780536,141.101.123.70
true,1759719568.833,elite,109.50838223553,1742579877.4977,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Manila,Asia,AS,Philippines,PH,,true,"Cloudflare London, LLC",14.5995,120.984,false,"Softmedia Entertainment Solutions, Inc",true,"Metro Manila",success,Asia/Manila,1050,1762849291,1763023793.0774,80,http,http://154.83.2.194:80,false,14.801025390625,81326,664,99.190145139651,154.83.2.194
true,1761555509.5548,elite,110.68327404512,1742539206.3335,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848728,1763023793.0723,80,http,http://104.18.33.129:80,false,17.887592315674,80482,700,99.13773989308,104.18.33.129
true,1759218199.9646,elite,111.04774594338,1742383517.2057,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Cloudflare London, LLC",50.1109,8.68213,false,"DomainContext Inc",true,Hesse,success,Europe/Berlin,60313,1762848778,1763023792.6796,80,http,http://45.159.218.211:80,false,15.850067138672,81180,1020,98.759124087591,45.159.218.211
true,1761555718.5399,elite,110.95279612778,1742653651.2352,"AS399077 Tcloudnet",TERAEXCH,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,Tcloudnet,1.35208,103.82,false,"Tcloudnet, Inc",true,"North West",success,Asia/Singapore,858877,1762849010,1763023792.6683,80,http,http://206.238.239.211:80,false,16.373872756958,81361,3256,96.152073460416,206.238.239.211
true,1759218146.9069,elite,109.23820578994,1723563852.2805,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848972,1763023792.1772,80,http,http://172.67.221.141:80,false,12.772560119629,81088,3854,95.462786371877,172.67.221.141
true,1759208415.8394,elite,111.4728541302,1721667821.6794,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"New York","North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7128,-74.006,false,"Cloudflare, Inc.",false,"New York",success,America/New_York,10123,1762848989,1763023791.8345,80,http,http://162.159.242.175:80,false,18.425464630127,81255,4772,94.452904320737,162.159.242.175
true,1761555622.3003,elite,127.05848512149,1757984214.2385,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848618,1763023791.7417,80,http,http://104.21.55.43:80,false,14.77837562561,34091,48,99.859398342072,104.21.55.43
true,1759208383.8327,elite,110.54062338891,1742565532.5384,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848756,1763023791.0819,80,http,http://104.19.126.111:80,false,16.942024230957,80496,617,99.239332782661,104.19.126.111
true,1761373399.7776,elite,110.46230635419,1742479830.9086,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"F3 Markets N.V",true,England,success,Europe/London,W1B,1762849072,1763023791.0802,80,http,http://185.193.28.58:80,false,18.250703811646,80802,3278,96.1013320647,185.193.28.58
true,1758184520.9223,elite,110.68876775932,1745127783.1959,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848865,1763023791.0771,80,http,http://104.17.53.186:80,false,14.081239700317,80532,2604,96.867782909931,104.17.53.186
true,1758183811.753,elite,111.49123100259,1742381027.9004,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Willemstad,"North America",NA,Curacao,CW,,true,"Cloudflare London, LLC",12.1224,-68.8824,false,"Hollycorn N.V",true,Curaçao,success,America/Curacao,,1762849129,1763023791.0764,80,http,http://5.10.244.178:80,false,14.933109283447,81797,3381,96.030665195238,5.10.244.178
true,1761002794.6603,elite,110.86045896812,1722339371.5367,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"CloudFlare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848649,1763023791.018,80,http,http://188.114.96.48:80,false,15.161275863647,81597,8846,90.219254115852,188.114.96.48
true,1758183646.4546,elite,110.53394044711,1742361660.5352,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Kyiv,Europe,EU,Ukraine,UA,,true,"Cloudflare London, LLC",50.4504,30.5245,false,"Demenin B.V",true,"Kyiv City",success,Europe/Kiev,01011,1762849185,1763023790.6231,80,http,http://194.152.44.56:80,false,10.950088500977,81173,987,98.798685491723,194.152.44.56
true,1762174877.0794,elite,110.89929046038,1742470853.1842,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3676,4.90414,false,"Servers COM",true,"North Holland",success,Europe/Amsterdam,1012,1762848709,1763023790.6218,80,http,http://188.42.89.104:80,false,19.678592681885,81333,3310,96.089458076864,188.42.89.104
true,1760939645.852,elite,138.32381365431,1760939645.852,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762754093,1763023790.6149,80,http,http://104.18.40.226:80,false,17.976045608521,14555,0,100,104.18.40.226
true,1758180885.924,elite,110.46556563126,1745125165.7645,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848789,1763023790.6115,80,http,http://104.17.157.207:80,false,18.455982208252,80523,2617,96.852297329805,104.17.157.207
true,1762238500.7143,elite,110.81799268723,1750626098.312,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Jacksonville,"North America",NA,"United States",US,Deerwood,true,"Cloudflare, Inc.",30.2439,-81.5322,false,"Newfold Digital, Inc",false,Florida,success,America/New_York,32256,1762848843,1763023790.6026,80,http,http://66.235.200.7:80,false,18.193960189819,81305,87,99.89310988795,66.235.200.7
true,1758180859.2123,elite,110.09011452493,1745118602.0741,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849237,1763023790.5997,80,http,http://104.18.93.88:80,false,19.722700119019,80523,2609,96.861617668287,104.18.93.88
true,1761488846.8258,elite,111.45598587178,1750609961.635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"LIR Services",true,England,success,Europe/London,W1B,1762848978,1763023790.5707,80,http,http://45.12.30.143:80,false,13.087511062622,81047,94,99.884152278133,45.12.30.143
true,1758181403.3419,elite,110.55893064166,1723561323.9992,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848487,1763023790.5543,80,http,http://104.17.70.206:80,false,17.886877059937,80852,1526,98.147563669912,104.17.70.206
true,1759218348.4213,elite,110.68575932615,1742548303.3373,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762849186,1763023790.3169,80,http,http://45.131.208.254:80,false,16.987085342407,81231,671,99.180728187346,45.131.208.254
true,1758180171.0788,elite,110.0074071065,1742640971.8247,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,"Frankfurt am Main Süd",true,"Cloudflare London, LLC",50.1051,8.69582,false,"CloudKleyer Frankfurt GmbH",true,Hesse,success,Europe/Berlin,60594,1762849295,1763023790.316,80,http,http://45.80.111.1:80,false,15.84005355835,81438,844,98.974259254758,45.80.111.1
true,1762995980.7504,elite,111.55362152167,1745121252.4766,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848764,1763023790.2846,80,http,http://104.21.37.179:80,false,18.686532974243,80395,222,99.724623838644,104.21.37.179
true,1758183366.3746,elite,111.70279382903,1742382263.8547,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3676,4.90414,false,"Servers COM",true,"North Holland",success,Europe/Amsterdam,1012,1762849343,1763023789.7098,80,http,http://188.42.89.185:80,false,14.005661010742,81159,1018,98.761210557699,188.42.89.185
true,1759218126.1445,elite,110.96329551509,1721628231.141,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Pittsburgh,"North America",NA,"United States",US,"Allegheny Center",true,"Cloudflare London, LLC",40.4526,-80.0046,false,"Confluence Technologies",true,Pennsylvania,success,America/New_York,15212,1762849027,1763023789.6875,80,http,http://159.112.235.143:80,false,15.822887420654,81178,1425,98.274881057589,159.112.235.143
true,1758183261.461,elite,110.13176398343,1750610393.7518,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849216,1763023789.6384,80,http,http://172.64.151.217:80,false,15.721797943115,80573,81,99.899571007018,172.64.151.217
true,1761065362.7717,elite,139.31779474732,1761065362.7717,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762880382,1763023789.609,80,http,http://141.101.115.104:80,false,18.877744674683,13812,0,100,141.101.115.104
true,1761067745.5165,elite,140.25645826956,1761067745.5165,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762882397,1763023789.6005,80,http,http://8.35.211.132:80,false,17.60458946228,14183,0,100,8.35.211.132
true,1758184747.302,elite,111.21437937731,1722340087.097,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Austin,"North America",NA,"United States",US,"Downtown Austin",true,"Cloudflare London, LLC",30.2681,-97.7462,false,"WPEngine, Inc.",true,Texas,success,America/Chicago,78701,1762849100,1763023789.5993,80,http,http://141.193.213.124:80,false,15.721321105957,81203,4015,95.288554061349,141.193.213.124
true,1758182677.5941,elite,110.62284835007,1750613376.196,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849114,1763023789.5159,80,http,http://104.27.122.6:80,false,19.556045532227,80291,99,99.876850354522,104.27.122.6
true,1762540431.9402,elite,131.9990853677,1758315232.4239,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762549732,1763023788.9786,80,http,http://104.25.0.118:80,false,17.438411712646,31932,1,99.996868443303,104.25.0.118
true,1759218192.6324,elite,111.36799831302,1750610390.8976,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849277,1763023788.8173,80,http,http://172.64.32.48:80,false,11.099576950073,80678,32,99.960351877091,172.64.32.48
true,1762312832.5729,elite,110.36234123994,1725642107.0014,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849050,1763023788.7624,80,http,http://104.16.0.116:80,false,14.116525650024,81236,5274,93.90359496012,104.16.0.116
true,1758176263.1688,elite,110.94434721748,1742356946.3885,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Medan,Asia,AS,Indonesia,ID,,true,"Cloudflare London, LLC",3.5952,98.6722,false,"PT MARONDI REZEKI BAROKAH BERSAMA",true,"North Sumatra",success,Asia/Jakarta,,1762848460,1763023788.7619,80,http,http://46.254.93.228:80,false,15.133142471313,81590,972,98.822702938398,46.254.93.228
true,1761555747.824,elite,110.10477694687,1742617626.6709,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Medan,Asia,AS,Indonesia,ID,,true,"Cloudflare London, LLC",3.5952,98.6722,false,"PT MARONDI REZEKI BAROKAH BERSAMA",true,"North Sumatra",success,Asia/Jakarta,,1762849098,1763023788.7265,80,http,http://46.254.93.172:80,false,19.964694976807,81480,770,99.063829787234,46.254.93.172
true,1758174290.5168,elite,110.64571516152,1722237330.9571,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Jacksonville,"North America",NA,"United States",US,Deerwood,true,"Cloudflare, Inc.",30.2439,-81.5322,false,"Newfold Digital, Inc",true,Florida,success,America/New_York,32256,1762848824,1763023788.6554,80,http,http://66.235.200.250:80,false,18.48578453064,81485,1615,98.056558363418,66.235.200.250
true,1759218166.356,elite,108.90885156191,1720452593.0774,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849040,1763023788.6119,80,http,http://172.67.70.29:80,false,17.64178276062,81462,5879,93.268911507768,172.67.70.29
true,1762526155.5854,elite,111.68840549942,1742567830.9387,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849228,1763023788.6009,80,http,http://104.16.107.228:80,false,16.276836395264,80333,642,99.207162704538,104.16.107.228
true,1761913971.2447,elite,110.27322891191,1722080368.7188,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762849385,1763023788.5966,80,http,http://185.162.229.138:80,false,17.229318618774,81149,3628,95.720537409911,185.162.229.138
true,1758184389.5502,elite,110.66545635355,1720525065.5022,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tehran,Asia,AS,Iran,IR,,true,"Cloudflare London, LLC",35.7219,51.3347,false,Cloudhop,true,Tehran,success,Asia/Tehran,,1762848951,1763023788.0995,80,http,http://45.131.4.141:80,false,14.930248260498,82004,5227,94.007864176726,45.131.4.141
true,1761555668.4434,elite,111.00487263638,1723729306.3129,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762848849,1763023787.6745,80,http,http://185.162.229.104:80,false,19.513130187988,80564,3629,95.689665411614,185.162.229.104
true,1758179308.3997,elite,110.83136895995,1750609811.9687,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848860,1763023786.9096,80,http,http://172.67.214.8:80,false,12.709140777588,80631,83,99.897167777585,172.67.214.8
true,1759218397.937,elite,110.29517667213,1742421422.065,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Cloudflare London, LLC",50.1109,8.68213,false,"DomainContext Inc",true,Hesse,success,Europe/Berlin,60313,1762849169,1763023786.8881,80,http,http://45.159.219.143:80,false,19.504547119141,81109,1006,98.774888875358,45.159.219.143
true,1762128950.5468,elite,138.86536933628,1761067506.1635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",false,California,success,America/Los_Angeles,94086,1762882521,1763023786.8781,80,http,http://103.116.7.157:80,false,19.258975982666,13637,1,99.992667546561,103.116.7.157
true,1759218212.8753,elite,110.86067795877,1733572835.756,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Ottawa,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",45.413,-75.7011,false,"Shopify, Inc.",false,Ontario,success,America/Toronto,K2P,1762849248,1763023786.7862,80,http,http://23.227.38.36:80,false,13.493061065674,81112,1089,98.675198598557,23.227.38.36
true,1762540449.3199,elite,110.7465065765,1750612691.246,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762849084,1763023786.5763,80,http,http://185.162.228.64:80,false,13.344526290894,80549,98,99.878482770593,185.162.228.64
true,1758186793.6256,elite,111.27344699551,1742439435.5208,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tempe,"North America",NA,"United States",US,"South Tempe",true,"Cloudflare London, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",false,Arizona,success,America/Phoenix,85284,1762848880,1763023786.5719,80,http,http://160.153.0.149:80,false,17.275094985962,81470,3364,96.034608765354,160.153.0.149
true,1759208482.9164,elite,110.91935345181,1750610882.7394,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762849472,1763023786.5647,80,http,http://45.131.7.38:80,false,15.001535415649,80937,105,99.8704375509,45.131.7.38
true,1761613630.3246,elite,109.91566746661,1720526444.2018,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848754,1763023786.561,80,http,http://172.67.254.159:80,false,19.848585128784,81353,4364,94.908827887117,172.67.254.159
true,1759893573.7298,elite,110.58405146405,1742565638.1797,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849233,1763023786.5316,80,http,http://104.17.86.249:80,false,15.018939971924,80466,3020,96.382627027286,104.17.86.249
true,1762174821.9631,elite,112.26282588123,1722894181.9859,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"New York","North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7128,-74.006,false,"Cloudflare, Inc.",false,"New York",success,America/New_York,10123,1762849168,1763023786.4902,80,http,http://162.159.242.123:80,false,18.988132476807,81069,1599,98.065757003919,162.159.242.123
true,1761066642.4148,elite,140.20166644082,1761066642.4148,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881311,1763023786.0833,80,http,http://8.35.211.131:80,false,14.804840087891,14191,0,100,8.35.211.131
true,1759208291.5894,elite,110.42207294297,1742720525.4426,"AS399077 Tcloudnet",TERAEXCH,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,Tcloudnet,1.35208,103.82,false,"Tcloudnet, Inc",true,"North West",success,Asia/Singapore,858877,1762849507,1763023786.0679,80,http,http://206.238.237.222:80,false,19.767761230469,81215,3267,96.132904050567,206.238.237.222
true,1758178193.9779,elite,111.28198791185,1742533353.3931,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762849249,1763023786.0454,80,http,http://45.131.209.151:80,false,19.778966903687,81016,725,99.113052201466,45.131.209.151
true,1759208281.1116,elite,110.9988762798,1750610400.2712,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762849303,1763023786.0437,80,http,http://45.131.208.229:80,false,18.465042114258,81138,87,99.892890120037,45.131.208.229
true,1762165350.2051,elite,111.03188864207,1745118950.5334,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849105,1763023785.9341,80,http,http://104.21.31.238:80,false,17.157554626465,80325,240,99.702103891268,104.21.31.238
true,1758178813.6471,elite,111.45660273377,1745130947.4662,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849086,1763023785.9324,80,http,http://104.21.9.214:80,false,14.069318771362,80576,2594,96.881086930384,104.21.9.214
true,1759218162.5841,elite,109.9731568436,1742488731.1668,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Medan,Asia,AS,Indonesia,ID,,true,"Cloudflare London, LLC",3.5952,98.6722,false,"PT MARONDI REZEKI BAROKAH BERSAMA",true,"North Sumatra",success,Asia/Jakarta,,1762849043,1763023785.9312,80,http,http://46.254.93.231:80,false,17.970561981201,81440,871,98.941818225997,46.254.93.231
true,1759218256.58,elite,111.16838196977,1722161869.0428,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Konayev,Asia,AS,Kazakhstan,KZ,,true,"Cloudflare London, LLC",43.8667,77.0514,false,"""Betting company PM Bet"" LLC",true,Almaty,success,Asia/Almaty,,1762848881,1763023785.9251,80,http,http://31.43.179.202:80,false,14.058113098145,81069,1209,98.530591409611,31.43.179.202
true,1758176613.0923,elite,111.16674256769,1725153579.1346,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849294,1763023785.921,80,http,http://104.19.120.84:80,false,13.592004776001,80796,3672,95.652791589714,104.19.120.84
true,1759218105.4267,elite,111.4598532258,1721895633.4937,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849088,1763023785.8712,80,http,http://173.245.49.110:80,false,19.35338973999,80559,1858,97.745610735649,173.245.49.110
